Household/family type,SERIALNO,INTP_adj
1,860215,0.0
1,860215,0.0
6,860217,0.0
1,860287,0.0
1,860287,0.0
1,860287,0.0
1,860289,0.0
1,860289,Other
1,860311,0.0
1,860311,0.0
1,860397,0.0
1,860397,0.0
1,860397,0.0
1,860397,0.0
3,860405,0.0
3,860405,0.0
3,860405,0.0
3,860405,0.0
3,860405,0.0
1,860471,0.0
1,860471,0.0
1,860471,0.0
1,860471,0.0
1,860471,0.0
6,860606,Other
Other,860752,0.0
6,860772,Other
1,860835,0.0
1,860835,0.0
1,860835,0.0
1,860835,0.0
3,860860,0.0
3,860860,0.0
6,860893,0.0
3,860896,0.0
3,860896,0.0
3,860911,0.0
3,860911,0.0
6,860957,0.0
6,860984,Other
1,861015,0.0
1,861015,0.0
1,861073,Other
1,861073,0.0
1,861156,0.0
1,861156,0.0
1,861228,Other
1,861228,0.0
1,861228,0.0
1,861228,0.0
1,861228,0.0
1,861228,0.0
Other,861274,0.0
1,861416,0.0
1,861416,0.0
1,861416,0.0
1,861416,0.0
Other,861663,0.0
Other,861663,0.0
Other,861697,0.0
Other,861697,0.0
1,861718,0.0
1,861718,0.0
1,861737,0.0
1,861737,0.0
1,861737,0.0
1,861737,0.0
6,861758,0.0
1,861760,Other
1,861760,0.0
1,861760,0.0
1,861760,0.0
Other,861822,0.0
6,861961,0.0
1,862038,0.0
1,862038,0.0
1,862038,0.0
1,862038,0.0
Other,862058,0.0
6,862136,Other
6,862154,0.0
1,862159,Other
1,862159,Other
1,862171,0.0
1,862171,0.0
1,862171,0.0
1,862171,0.0
3,862261,0.0
3,862261,0.0
3,862261,0.0
Other,862375,0.0
Other,862375,0.0
Other,862515,0.0
6,862604,Other
3,862648,0.0
3,862648,0.0
3,862648,0.0
3,862648,0.0
1,862662,0.0
1,862662,0.0
1,862662,0.0
1,862662,0.0
1,862684,0.0
1,862684,0.0
1,862684,0.0
1,862684,0.0
1,862684,0.0
1,862684,0.0
Other,862724,0.0
3,862748,0.0
3,862748,0.0
6,862775,0.0
2,862793,0.0
2,862793,0.0
6,862802,0.0
2,862845,0.0
2,862845,0.0
2,862845,0.0
6,862863,0.0
3,862998,0.0
3,862998,0.0
3,862998,0.0
2,863058,0.0
2,863058,0.0
2,863058,0.0
2,863152,0.0
2,863152,0.0
3,863161,0.0
3,863161,0.0
3,863161,0.0
3,863161,0.0
3,863161,0.0
1,863172,0.0
1,863172,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
3,863216,0.0
6,863236,Other
6,863284,0.0
6,863493,0.0
3,863649,0.0
3,863649,0.0
3,863649,0.0
1,863679,0.0
1,863679,0.0
1,863679,0.0
1,863740,0.0
1,863740,0.0
1,863740,0.0
1,863740,0.0
1,863740,0.0
3,863919,0.0
3,863919,0.0
3,863919,0.0
1,863935,Other
1,863935,0.0
1,863935,0.0
1,863995,0.0
1,863995,0.0
1,863995,0.0
1,864001,0.0
1,864001,0.0
1,864001,0.0
1,864001,0.0
1,864051,0.0
1,864051,0.0
1,864051,0.0
3,864092,0.0
3,864092,Other
1,864138,0.0
1,864138,0.0
3,864170,0.0
3,864170,0.0
1,864207,0.0
1,864207,0.0
1,864207,0.0
6,864371,0.0
1,864448,0.0
1,864448,0.0
3,864453,0.0
3,864453,0.0
3,864453,0.0
1,864483,0.0
1,864483,0.0
1,864483,0.0
1,864483,0.0
1,864483,0.0
1,864483,0.0
Other,864521,0.0
Other,864521,0.0
Other,864521,0.0
1,864524,0.0
1,864524,Other
1,864524,0.0
1,864524,0.0
1,864524,0.0
1,864640,0.0
1,864640,Other
1,864708,0.0
1,864708,0.0
1,864708,0.0
1,864708,0.0
1,864891,Other
1,864891,0.0
1,864891,0.0
1,864906,0.0
1,864906,0.0
1,864906,0.0
Other,864910,0.0
Other,864910,0.0
Other,864929,0.0
6,864961,0.0
1,865041,0.0
1,865041,0.0
1,865041,0.0
1,865041,0.0
1,865041,0.0
1,865041,0.0
Other,865090,0.0
1,865118,0.0
1,865118,0.0
1,865118,0.0
1,865118,Other
1,865163,0.0
1,865163,0.0
1,865163,0.0
3,865336,0.0
3,865336,0.0
1,865349,0.0
1,865349,0.0
1,865349,0.0
1,865350,0.0
1,865350,0.0
1,865350,0.0
Other,865395,Other
3,865497,0.0
3,865497,0.0
6,865728,0.0
1,865811,0.0
1,865811,0.0
1,865811,0.0
1,865811,0.0
1,865811,0.0
1,865841,0.0
1,865841,0.0
1,865841,0.0
1,865841,0.0
1,865841,0.0
1,865841,0.0
1,865841,0.0
Other,865849,0.0
1,865865,0.0
1,865865,0.0
1,865865,0.0
1,865865,0.0
1,865865,0.0
2,865887,0.0
2,865887,0.0
2,865887,0.0
2,865887,0.0
3,865905,0.0
3,865905,0.0
3,865905,0.0
3,865905,0.0
3,865905,0.0
1,865940,Other
1,865940,0.0
1,865940,0.0
6,866050,0.0
3,866125,0.0
3,866125,0.0
3,866125,0.0
Other,866139,0.0
Other,866160,Other
Other,866160,0.0
Other,866222,0.0
Other,866222,0.0
Other,866252,Other
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
1,866308,0.0
6,866330,Other
6,866332,0.0
1,866339,Other
1,866339,0.0
1,866339,0.0
3,866452,0.0
3,866452,0.0
3,866452,0.0
6,866482,0.0
1,866567,Other
1,866567,0.0
1,866567,0.0
1,866567,0.0
1,866606,0.0
1,866606,0.0
1,866652,0.0
1,866652,0.0
Other,866739,0.0
Other,866755,Other
1,866806,Other
1,866806,Other
1,866835,0.0
1,866835,0.0
1,866835,0.0
1,866835,0.0
1,866835,0.0
1,866835,0.0
1,866835,0.0
Other,866837,0.0
Other,866837,0.0
1,866846,Other
1,866846,Other
1,866883,Other
1,866883,Other
1,866883,0.0
1,866883,0.0
1,866930,0.0
1,866930,0.0
6,866972,0.0
1,867118,0.0
1,867118,0.0
3,867128,0.0
3,867128,0.0
Other,867144,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
3,867328,0.0
6,867382,0.0
3,867432,0.0
3,867432,0.0
3,867432,0.0
3,867450,Other
3,867450,0.0
3,867525,0.0
3,867525,0.0
3,867525,0.0
6,867527,0.0
1,867551,0.0
1,867551,0.0
1,867551,0.0
1,867551,0.0
1,867551,0.0
1,867551,0.0
1,867551,0.0
3,867565,0.0
3,867565,0.0
3,867565,0.0
3,867565,0.0
3,867565,0.0
1,867567,0.0
1,867567,0.0
1,867567,0.0
1,867610,0.0
1,867610,0.0
1,867610,0.0
1,867610,0.0
1,867610,0.0
1,867699,0.0
1,867699,0.0
1,867699,0.0
1,867699,0.0
1,867699,0.0
1,867699,0.0
1,867699,0.0
Other,867774,0.0
Other,867794,0.0
2,867801,0.0
2,867801,0.0
Other,867871,0.0
1,867929,0.0
1,867929,0.0
1,867929,0.0
1,867929,0.0
1,867929,0.0
1,867929,0.0
2,868118,0.0
2,868118,0.0
2,868118,0.0
2,868118,0.0
3,868337,0.0
3,868337,0.0
1,868339,0.0
1,868339,0.0
1,868339,0.0
1,868339,0.0
1,868345,0.0
1,868345,Other
6,868386,0.0
1,868684,Other
1,868684,0.0
1,868684,0.0
6,868696,0.0
Other,868716,0.0
Other,868716,0.0
Other,868739,0.0
Other,868739,0.0
Other,868739,0.0
1,868865,Other
1,868865,0.0
1,868865,0.0
1,868865,0.0
3,868902,Other
3,868902,0.0
6,868905,0.0
1,868961,Other
1,868961,0.0
1,868961,0.0
Other,868964,0.0
2,868968,0.0
2,868968,0.0
2,868968,0.0
2,868968,0.0
1,869011,0.0
1,869011,Other
1,869011,0.0
1,869011,0.0
1,869018,Other
1,869018,Other
1,869018,0.0
1,869018,0.0
1,869018,0.0
1,869102,0.0
1,869102,0.0
1,869102,0.0
1,869102,0.0
6,869131,0.0
1,869285,0.0
1,869285,0.0
Other,869327,0.0
Other,869327,0.0
6,869340,0.0
3,869349,0.0
3,869349,0.0
Other,869385,0.0
Other,869385,0.0
6,869410,0.0
Other,869423,0.0
6,869448,Other
3,869456,0.0
3,869456,0.0
3,869456,0.0
1,869513,0.0
1,869513,0.0
6,869520,0.0
1,869574,0.0
1,869574,0.0
1,869574,0.0
6,869615,Other
Other,869713,0.0
6,869722,0.0
1,869739,0.0
1,869739,0.0
1,869739,0.0
1,869739,0.0
1,869831,0.0
1,869831,0.0
1,869831,0.0
1,869921,Other
1,869921,0.0
1,869921,0.0
1,870118,0.0
1,870118,0.0
1,870118,0.0
1,870118,0.0
1,870118,0.0
1,870139,0.0
1,870139,0.0
3,870161,0.0
3,870161,0.0
Other,870242,0.0
1,870355,0.0
1,870355,0.0
1,870376,0.0
1,870376,0.0
1,870376,0.0
1,870376,0.0
3,870391,0.0
3,870391,0.0
3,870391,0.0
3,870391,0.0
1,870420,0.0
1,870420,0.0
1,870420,0.0
1,870420,0.0
1,870420,0.0
6,870447,0.0
1,870471,0.0
1,870471,0.0
2,870501,0.0
2,870501,0.0
2,870501,0.0
1,870695,0.0
1,870695,0.0
1,870695,0.0
1,870695,0.0
Other,870718,0.0
3,870767,0.0
3,870767,0.0
1,870856,0.0
1,870856,0.0
1,870856,0.0
1,870856,0.0
Other,870862,0.0
6,870904,0.0
3,870934,0.0
3,870934,0.0
1,870959,0.0
1,870959,Other
3,870985,0.0
3,870985,0.0
1,870992,0.0
1,870992,Other
1,870992,0.0
1,870992,0.0
1,870992,0.0
Other,870999,0.0
Other,870999,Other
Other,871014,Other
Other,871024,0.0
1,871112,0.0
1,871112,0.0
6,871118,0.0
1,871158,0.0
1,871158,0.0
1,871180,0.0
1,871180,Other
1,871180,Other
Other,871335,0.0
1,871455,0.0
1,871455,0.0
3,871521,0.0
3,871521,0.0
3,871521,0.0
Other,871566,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
1,871693,0.0
6,871726,Other
3,871730,0.0
3,871730,0.0
1,871779,Other
1,871779,0.0
1,871779,0.0
1,871779,0.0
1,871784,0.0
1,871784,0.0
2,871902,0.0
2,871902,0.0
2,871902,0.0
1,871931,0.0
1,871931,0.0
1,871931,0.0
Other,872092,0.0
1,872096,0.0
1,872096,Other
1,872096,0.0
1,872132,0.0
1,872132,0.0
6,872147,0.0
6,872156,0.0
6,872192,Other
6,872255,Other
3,872274,0.0
3,872274,0.0
6,872312,0.0
Other,872320,0.0
3,872537,0.0
3,872537,0.0
2,872565,0.0
2,872565,0.0
1,872705,0.0
1,872705,0.0
1,872739,0.0
1,872739,0.0
1,872739,0.0
1,872739,0.0
1,872739,0.0
Other,872743,0.0
Other,872755,0.0
Other,872758,0.0
Other,872758,0.0
6,872832,Other
1,872860,Other
1,872860,0.0
3,872875,0.0
3,872875,0.0
3,872875,0.0
3,872875,0.0
3,872949,0.0
3,872949,0.0
1,873075,Other
1,873075,Other
1,873075,0.0
1,873075,0.0
3,873113,0.0
3,873113,0.0
Other,873114,0.0
Other,873114,0.0
6,873320,Other
1,873341,0.0
1,873341,0.0
1,873341,0.0
1,873341,0.0
1,873341,0.0
6,873422,0.0
1,873451,0.0
1,873451,0.0
3,873482,0.0
3,873482,0.0
3,873482,0.0
3,873482,0.0
1,873497,Other
1,873497,0.0
1,873497,0.0
1,873591,Other
1,873591,Other
1,873591,0.0
1,873591,0.0
1,873591,0.0
1,873612,0.0
1,873612,0.0
1,873612,0.0
1,873612,0.0
2,873647,Other
2,873647,0.0
1,873679,0.0
1,873679,0.0
1,873679,0.0
1,873679,0.0
6,873858,0.0
1,873874,0.0
1,873874,0.0
1,873896,0.0
1,873896,0.0
Other,873925,0.0
Other,873925,0.0
6,874027,0.0
3,874052,0.0
3,874052,0.0
3,874052,0.0
1,874116,Other
1,874116,0.0
1,874170,Other
1,874170,Other
6,874190,0.0
1,874209,0.0
1,874209,0.0
Other,874231,0.0
Other,874231,0.0
1,874241,0.0
1,874241,0.0
1,874241,0.0
Other,874494,0.0
Other,874531,0.0
3,874537,0.0
3,874537,0.0
3,874537,0.0
3,874537,0.0
1,874557,0.0
1,874557,Other
1,874557,0.0
Other,874579,0.0
1,874581,0.0
1,874581,0.0
1,874581,0.0
1,874581,0.0
1,874581,Other
1,874581,0.0
1,874581,0.0
Other,874588,0.0
3,874590,0.0
3,874590,0.0
3,874590,0.0
1,874649,0.0
1,874649,0.0
1,874649,0.0
3,874705,0.0
3,874705,0.0
1,874714,0.0
1,874714,Other
1,874714,0.0
1,874714,0.0
1,874714,0.0
3,874921,0.0
3,874921,0.0
3,874921,0.0
Other,874960,0.0
Other,874960,0.0
1,874982,Other
1,874982,0.0
Other,875010,0.0
Other,875010,0.0
1,875021,0.0
1,875021,0.0
1,875021,0.0
1,875021,0.0
6,875034,0.0
3,875040,0.0
3,875040,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875052,0.0
1,875144,Other
1,875144,0.0
1,875147,0.0
1,875147,0.0
1,875147,0.0
3,875263,0.0
3,875263,0.0
3,875263,0.0
3,875263,0.0
3,875263,0.0
2,875367,0.0
2,875367,0.0
2,875367,0.0
1,875395,0.0
1,875395,0.0
1,875395,0.0
1,875435,0.0
1,875435,0.0
3,875451,0.0
3,875451,0.0
3,875451,0.0
2,875602,0.0
2,875602,0.0
2,875602,0.0
6,875623,Other
1,875653,0.0
1,875653,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,Other
Other,875658,0.0
Other,875658,Other
Other,875658,0.0
Other,875658,Other
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875658,0.0
Other,875661,0.0
Other,875661,0.0
1,875691,0.0
1,875691,0.0
1,875691,0.0
6,875807,0.0
1,875819,0.0
1,875819,0.0
6,875941,0.0
1,875999,0.0
1,875999,0.0
1,875999,0.0
1,875999,0.0
3,876068,0.0
3,876068,0.0
Other,876153,0.0
Other,876153,0.0
Other,876153,Other
Other,876153,0.0
Other,876153,0.0
1,876222,0.0
1,876222,0.0
1,876222,0.0
1,876330,Other
1,876330,0.0
1,876330,0.0
1,876354,0.0
1,876354,0.0
1,876354,0.0
1,876354,0.0
3,876395,0.0
3,876395,0.0
2,876406,0.0
2,876406,0.0
2,876406,0.0
2,876406,0.0
2,876406,0.0
1,876511,0.0
1,876511,0.0
1,876511,0.0
3,876619,0.0
3,876619,0.0
3,876619,0.0
3,876619,0.0
3,876740,0.0
3,876740,0.0
3,876740,0.0
3,876740,0.0
6,876848,0.0
1,876890,0.0
1,876890,0.0
1,876890,0.0
1,876890,0.0
1,876925,0.0
1,876925,0.0
1,876925,0.0
1,876925,0.0
2,876929,0.0
2,876929,0.0
2,876929,0.0
2,876929,0.0
2,876929,0.0
3,876953,0.0
3,876953,0.0
Other,877010,0.0
2,877085,0.0
2,877085,0.0
2,877085,0.0
2,877085,0.0
1,877111,0.0
1,877111,0.0
1,877111,0.0
1,877111,0.0
3,877112,0.0
3,877112,0.0
Other,877262,Other
Other,877262,0.0
1,877278,0.0
1,877278,0.0
1,877342,Other
1,877342,0.0
6,877363,0.0
1,877439,0.0
1,877439,0.0
2,877542,0.0
2,877542,0.0
1,877744,0.0
1,877744,0.0
1,877744,0.0
1,877744,0.0
1,877744,0.0
6,877858,0.0
6,877875,0.0
Other,877904,Other
Other,877904,0.0
2,878175,0.0
2,878175,0.0
Other,878253,0.0
Other,878253,0.0
Other,878284,0.0
Other,878284,0.0
3,878370,0.0
3,878370,0.0
Other,878465,0.0
1,878503,0.0
1,878503,0.0
Other,878572,0.0
Other,878572,0.0
1,878611,0.0
1,878611,0.0
1,878611,0.0
3,878637,0.0
3,878637,0.0
3,878637,0.0
Other,878795,0.0
Other,878795,0.0
1,878806,0.0
1,878806,0.0
1,878806,0.0
Other,878844,0.0
Other,878844,0.0
Other,878844,0.0
Other,878844,0.0
6,878885,0.0
1,878998,0.0
1,878998,0.0
1,878998,0.0
1,878998,0.0
1,878998,0.0
1,878998,0.0
6,879074,0.0
6,879247,0.0
1,879331,0.0
1,879331,0.0
Other,879380,0.0
Other,879380,0.0
3,879553,0.0
3,879553,0.0
1,879566,Other
1,879566,0.0
1,879566,0.0
1,879566,0.0
2,879568,Other
2,879568,0.0
Other,879596,0.0
Other,879596,0.0
1,879599,0.0
1,879599,0.0
1,879599,0.0
1,879599,0.0
6,879698,Other
6,879797,Other
3,879807,0.0
3,879807,0.0
3,879807,0.0
3,879807,0.0
3,879807,0.0
3,879807,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879825,0.0
1,879854,0.0
1,879854,0.0
1,879854,0.0
1,879894,0.0
1,879894,0.0
1,879894,0.0
1,879894,0.0
1,879894,0.0
1,879894,0.0
1,879894,0.0
3,879921,0.0
3,879921,0.0
3,879921,0.0
Other,879933,Other
3,879961,0.0
3,879961,0.0
6,880042,Other
6,880133,0.0
1,880192,0.0
1,880192,0.0
1,880192,Other
Other,880238,0.0
1,880264,Other
1,880264,0.0
1,880264,0.0
1,880264,0.0
1,880305,0.0
1,880305,0.0
1,880305,0.0
1,880305,0.0
1,880312,Other
1,880312,Other
1,880312,0.0
1,880329,0.0
1,880329,0.0
1,880329,0.0
6,880351,0.0
Other,880384,Other
Other,880384,0.0
1,880490,0.0
1,880490,0.0
1,880525,Other
1,880525,0.0
1,880525,0.0
1,880525,0.0
Other,880741,0.0
Other,880741,0.0
3,880742,0.0
3,880742,0.0
Other,880751,0.0
1,880901,0.0
1,880901,0.0
1,880901,0.0
3,880930,0.0
3,880930,0.0
1,880945,0.0
1,880945,0.0
1,880945,0.0
1,880945,0.0
1,880959,0.0
1,880959,0.0
1,880959,0.0
1,880959,0.0
Other,880961,Other
Other,880961,0.0
3,880994,0.0
3,880994,0.0
1,881108,Other
1,881108,Other
1,881143,0.0
1,881143,0.0
1,881281,0.0
1,881281,0.0
1,881281,0.0
1,881281,0.0
1,881415,Other
1,881415,Other
6,881484,0.0
Other,881611,0.0
Other,881740,0.0
Other,881740,0.0
1,881762,Other
1,881762,0.0
6,881805,0.0
Other,881845,0.0
Other,881886,0.0
Other,881904,0.0
Other,881904,0.0
Other,881969,0.0
6,882011,0.0
6,882046,Other
1,882104,0.0
1,882104,0.0
1,882104,0.0
1,882106,0.0
1,882106,0.0
1,882129,0.0
1,882129,0.0
1,882129,0.0
1,882129,0.0
6,882224,0.0
1,882414,0.0
1,882414,0.0
6,882462,0.0
1,882476,Other
1,882476,0.0
1,882476,0.0
1,882476,0.0
1,882476,0.0
1,882481,0.0
1,882481,0.0
1,882481,0.0
1,882481,0.0
1,882614,0.0
1,882614,0.0
1,882614,0.0
1,882614,0.0
Other,882615,0.0
Other,882615,0.0
Other,882615,Other
6,882632,0.0
Other,882679,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
1,882732,0.0
3,882743,0.0
3,882743,0.0
6,882836,Other
Other,882876,0.0
Other,882876,0.0
1,882934,0.0
1,882934,0.0
1,882934,0.0
1,882941,Other
1,882941,0.0
1,882941,0.0
1,882941,0.0
1,882941,0.0
1,882941,0.0
1,882941,0.0
1,882941,0.0
1,882968,0.0
1,882968,0.0
6,882973,Other
3,883038,0.0
3,883038,0.0
1,883083,0.0
1,883083,0.0
1,883083,0.0
Other,883115,Other
6,883123,0.0
3,883192,0.0
3,883192,0.0
Other,883224,0.0
Other,883233,0.0
3,883364,0.0
3,883364,0.0
3,883364,0.0
1,883394,0.0
1,883394,0.0
1,883412,Other
1,883412,0.0
1,883412,0.0
1,883418,0.0
1,883418,0.0
1,883418,0.0
1,883418,0.0
1,883418,0.0
1,883418,0.0
1,883418,0.0
3,883463,0.0
3,883463,0.0
3,883489,0.0
3,883489,0.0
1,883528,0.0
1,883528,Other
1,883528,0.0
1,883528,0.0
Other,883572,0.0
Other,883572,0.0
1,883598,Other
1,883598,0.0
1,883598,0.0
1,883598,0.0
1,883598,0.0
1,883772,0.0
1,883772,0.0
1,883772,0.0
1,883772,0.0
1,883772,0.0
1,883772,0.0
6,883845,0.0
1,883852,Other
1,883852,0.0
1,883890,0.0
1,883890,0.0
1,883951,0.0
1,883951,0.0
1,884030,0.0
1,884030,0.0
1,884184,0.0
1,884184,0.0
1,884267,0.0
1,884267,0.0
1,884267,0.0
1,884267,0.0
1,884267,0.0
1,884267,0.0
1,884267,0.0
1,884308,0.0
1,884308,0.0
1,884400,0.0
1,884400,0.0
1,884400,0.0
1,884417,Other
1,884417,Other
1,884417,0.0
1,884417,Other
1,884417,Other
1,884429,0.0
1,884429,0.0
1,884429,0.0
1,884429,0.0
1,884429,0.0
1,884429,0.0
1,884429,0.0
1,884446,0.0
1,884446,Other
Other,884452,0.0
Other,884452,0.0
3,884509,0.0
3,884509,0.0
3,884509,0.0
2,884543,0.0
2,884543,0.0
1,884556,0.0
1,884556,0.0
6,884632,0.0
3,884680,0.0
3,884680,0.0
1,884711,Other
1,884711,0.0
1,884711,0.0
6,884716,0.0
Other,884734,Other
3,884776,0.0
3,884776,0.0
3,884776,0.0
1,884785,0.0
1,884785,0.0
1,884785,0.0
1,884785,0.0
2,884811,0.0
2,884811,0.0
2,884811,0.0
2,884811,0.0
6,884879,Other
3,885092,0.0
3,885092,0.0
3,885092,0.0
3,885092,0.0
3,885092,0.0
1,885314,0.0
1,885314,0.0
1,885314,0.0
6,885364,0.0
Other,885477,Other
Other,885477,0.0
3,885488,0.0
3,885488,0.0
2,885497,0.0
2,885497,0.0
1,885510,0.0
1,885510,0.0
1,885529,0.0
1,885529,0.0
Other,885574,0.0
Other,885574,0.0
1,885676,Other
1,885676,Other
1,885676,0.0
1,885676,0.0
1,885676,0.0
Other,885793,0.0
Other,885803,0.0
Other,885803,0.0
1,885811,0.0
1,885811,0.0
1,885817,0.0
1,885817,0.0
1,885817,0.0
1,885831,0.0
1,885831,0.0
1,885831,0.0
1,885831,0.0
1,885966,0.0
1,885966,0.0
1,886062,0.0
1,886062,0.0
1,886062,0.0
Other,886075,0.0
Other,886075,0.0
1,886106,0.0
1,886106,0.0
1,886106,0.0
1,886106,0.0
1,886106,0.0
3,886124,0.0
3,886124,0.0
3,886124,0.0
3,886124,0.0
3,886124,0.0
3,886266,0.0
3,886266,0.0
1,886344,0.0
1,886344,0.0
1,886344,0.0
1,886344,0.0
1,886408,0.0
1,886408,0.0
1,886408,0.0
Other,886421,Other
1,886441,0.0
1,886441,0.0
2,886474,0.0
2,886474,0.0
2,886474,0.0
6,886477,0.0
2,886523,0.0
2,886523,0.0
6,886573,0.0
1,886631,0.0
1,886631,0.0
1,886631,0.0
6,886680,0.0
3,886898,0.0
3,886898,0.0
3,886898,0.0
3,886898,0.0
Other,886985,Other
3,886999,0.0
3,886999,0.0
3,886999,0.0
6,887065,Other
3,887155,0.0
3,887155,0.0
3,887155,0.0
1,887272,0.0
1,887272,Other
1,887272,0.0
1,887272,0.0
2,887376,0.0
2,887376,0.0
2,887376,0.0
3,887436,Other
3,887436,0.0
3,887436,0.0
Other,887446,Other
6,887454,0.0
1,887518,0.0
1,887518,0.0
1,887518,0.0
1,887518,0.0
6,887523,0.0
1,887552,0.0
1,887552,0.0
1,887552,0.0
6,887564,0.0
Other,887597,0.0
Other,887632,0.0
Other,887632,0.0
Other,887668,Other
Other,887668,0.0
3,887681,0.0
3,887681,0.0
3,887681,0.0
3,887681,0.0
2,887813,0.0
2,887813,0.0
6,887833,0.0
6,887884,0.0
1,887902,0.0
1,887902,0.0
6,887977,0.0
1,887985,0.0
1,887985,0.0
1,888118,0.0
1,888118,0.0
1,888118,0.0
3,888154,0.0
3,888154,0.0
3,888154,0.0
3,888154,0.0
1,888222,0.0
1,888222,0.0
1,888222,0.0
1,888222,0.0
6,888239,Other
Other,888269,0.0
Other,888319,0.0
Other,888319,0.0
Other,888319,0.0
Other,888390,Other
1,888392,0.0
1,888392,0.0
1,888392,0.0
1,888392,0.0
1,888392,0.0
1,888392,0.0
1,888392,0.0
6,888426,0.0
1,888473,0.0
1,888473,0.0
1,888473,0.0
3,888475,0.0
3,888475,0.0
3,888475,0.0
3,888475,0.0
3,888476,0.0
3,888476,0.0
3,888476,0.0
3,888476,0.0
Other,888566,0.0
Other,888566,0.0
1,888623,0.0
1,888623,0.0
1,888623,0.0
1,888623,0.0
3,888647,Other
3,888647,0.0
3,888647,0.0
3,888670,0.0
3,888670,0.0
1,888725,0.0
1,888725,0.0
1,888725,0.0
6,888755,0.0
Other,888787,Other
6,888795,0.0
3,888907,0.0
3,888907,0.0
3,888907,0.0
3,888907,0.0
3,888907,0.0
1,888927,0.0
1,888927,0.0
1,888927,0.0
1,888927,0.0
Other,888956,0.0
Other,888956,0.0
Other,888994,0.0
Other,888994,0.0
6,889087,0.0
1,889115,0.0
1,889115,0.0
6,889152,Other
1,889274,0.0
1,889274,0.0
1,889274,0.0
Other,889277,0.0
Other,889277,Other
Other,889277,0.0
1,889482,Other
1,889482,Other
1,889482,0.0
1,889482,0.0
1,889482,0.0
1,889482,0.0
1,889508,0.0
1,889508,Other
1,889508,0.0
1,889508,0.0
6,889561,0.0
Other,889580,0.0
Other,889596,Other
3,889697,0.0
3,889697,0.0
3,889697,0.0
3,889697,0.0
1,889728,0.0
1,889728,0.0
1,889728,0.0
1,889844,0.0
1,889844,0.0
1,889899,0.0
1,889899,0.0
3,889936,0.0
3,889936,0.0
3,889936,0.0
3,889936,0.0
2,889942,Other
2,889942,0.0
1,890020,Other
1,890020,0.0
3,890137,0.0
3,890137,0.0
Other,890169,0.0
1,890200,0.0
1,890200,0.0
1,890200,0.0
6,890234,Other
6,890252,Other
1,890265,0.0
1,890265,0.0
1,890265,0.0
1,890265,0.0
6,890289,0.0
1,890336,0.0
1,890336,0.0
2,890438,0.0
2,890438,0.0
2,890438,0.0
6,890547,Other
6,890559,0.0
3,890564,0.0
3,890564,0.0
1,890571,Other
1,890571,0.0
1,890600,Other
1,890600,Other
1,890600,0.0
1,890600,Other
1,890833,Other
1,890833,0.0
1,890833,0.0
1,890833,0.0
6,890849,0.0
3,890889,0.0
3,890889,0.0
Other,890936,0.0
Other,890957,0.0
Other,890957,0.0
3,891023,0.0
3,891023,0.0
3,891023,0.0
3,891023,0.0
3,891023,0.0
Other,891088,0.0
6,891124,0.0
1,891131,0.0
1,891131,0.0
1,891131,0.0
1,891131,0.0
1,891419,0.0
1,891419,0.0
1,891419,0.0
1,891433,0.0
1,891433,0.0
1,891433,0.0
1,891433,0.0
1,891542,0.0
1,891542,Other
1,891542,0.0
1,891542,0.0
1,891542,0.0
1,891542,0.0
3,891559,0.0
3,891559,0.0
3,891559,0.0
3,891823,0.0
3,891823,0.0
3,891823,0.0
Other,891906,0.0
1,891950,0.0
1,891950,0.0
1,891950,0.0
1,891950,0.0
6,891965,Other
3,892038,0.0
3,892038,0.0
6,892043,0.0
Other,892227,0.0
Other,892250,Other
6,892286,0.0
1,892371,0.0
1,892371,0.0
1,892400,0.0
1,892400,0.0
1,892400,0.0
1,892400,0.0
1,892400,0.0
Other,892417,0.0
Other,892428,0.0
6,892627,0.0
1,892695,0.0
1,892695,0.0
1,892695,0.0
1,892695,0.0
1,892766,0.0
1,892766,0.0
1,893100,0.0
1,893100,0.0
1,893100,0.0
1,893100,0.0
1,893114,Other
1,893114,Other
1,893258,Other
1,893258,0.0
1,893258,0.0
3,893268,0.0
3,893268,0.0
